airline,overall_rating,review_date,traveller_type,cabin,departure_date,seat_comfort,cabin_service,food_bev,entertainment,ground_service,value_for_money,recommended
British Airways,6,22-07-2018,Solo Leisure,First Class,01-05-2018,4,5,4,5,1,5,no
British Airways,7,19-07-2018,Couple Leisure,Business Class,01-05-2018,4,3,1,4,4,2,yes
British Airways,6,19-07-2018,Business,Economy Class,01-07-2018,2,4,4,5,4,3,yes
British Airways,2,18-07-2018,Family Leisure,Premium Economy,01-07-2018,3,3,2,3,1,2,no
British Airways,2,17-07-2018,Couple Leisure,Economy Class,01-06-2018,3,3,1,1,1,2,no
British Airways,1,15-07-2018,Solo Leisure,Economy Class,01-07-2018,1,1,1,1,1,1,no
British Airways,5,10-07-2018,Business,First Class,01-06-2018,3,2,2,2,3,1,no
British Airways,1,09-07-2018,Family Leisure,Economy Class,01-06-2018,1,4,1,4,1,1,no
British Airways,1,08-07-2018,Couple Leisure,Economy Class,01-07-2018,1,1,1,3,1,1,no
British Airways,8,29-06-2018,Solo Leisure,Premium Economy,01-06-2018,5,5,3,4,5,5,yes
British Airways,6,28-06-2018,Solo Leisure,Business Class,01-06-2018,2,3,3,4,3,1,no
British Airways,7,27-06-2018,Solo Leisure,Premium Economy,01-06-2018,4,4,4,4,4,4,yes
British Airways,4,25-06-2018,Couple Leisure,Business Class,01-06-2018,2,3,3,3,1,1,no
British Airways,1,23-06-2018,Family Leisure,Economy Class,01-06-2018,3,5,5,5,1,1,no
British Airways,3,22-06-2018,Business,Business Class,01-06-2018,3,1,1,3,4,2,no
British Airways,10,22-06-2018,Couple Leisure,Business Class,01-06-2018,4,5,5,4,5,3,yes
British Airways,4,21-06-2018,Solo Leisure,Economy Class,01-04-2018,1,1,1,1,4,2,no
British Airways,2,20-06-2018,Couple Leisure,Premium Economy,01-06-2018,1,1,1,2,2,2,no
British Airways,4,20-06-2018,Business,Economy Class,01-06-2018,3,2,1,1,4,4,no
British Airways,7,20-06-2018,Couple Leisure,Economy Class,01-06-2018,2,4,4,3,3,3,no
British Airways,5,20-06-2018,Solo Leisure,Economy Class,01-06-2018,2,3,3,4,4,4,yes
British Airways,1,13-06-2018,Couple Leisure,Premium Economy,01-05-2018,1,2,1,3,1,1,no
British Airways,4,12-06-2018,Couple Leisure,Business Class,01-06-2018,2,3,2,2,3,3,no
British Airways,8,09-06-2018,Solo Leisure,Premium Economy,01-06-2018,3,5,4,3,5,4,yes
British Airways,10,08-06-2018,Couple Leisure,Economy Class,01-04-2018,5,5,4,4,4,5,yes
British Airways,3,08-06-2018,Business,First Class,01-03-2018,4,1,2,3,5,1,no
British Airways,2,05-06-2018,Business,Business Class,01-06-2018,1,1,2,1,3,1,no
British Airways,6,02-06-2018,Couple Leisure,First Class,01-05-2018,4,2,4,3,4,3,yes
British Airways,1,31-05-2018,Business,Business Class,01-05-2018,1,1,1,1,1,1,no
British Airways,9,30-05-2018,Solo Leisure,Economy Class,01-05-2018,4,3,4,3,4,4,yes
British Airways,2,27-05-2018,Couple Leisure,Premium Economy,01-05-2018,1,4,2,1,2,1,no
British Airways,4,26-05-2018,Business,Economy Class,01-05-2018,4,2,1,1,3,4,no
British Airways,3,17-05-2018,Business,Business Class,01-05-2018,3,1,1,1,3,2,no
British Airways,5,14-05-2018,Couple Leisure,Economy Class,01-05-2018,1,3,3,4,2,3,no
British Airways,3,14-05-2018,Solo Leisure,First Class,01-05-2018,3,2,2,1,4,1,no
British Airways,8,14-05-2018,Solo Leisure,Economy Class,01-05-2018,4,4,3,3,3,5,yes
British Airways,1,11-05-2018,Solo Leisure,Economy Class,01-03-2018,3,2,1,2,1,1,no
British Airways,5,11-05-2018,Solo Leisure,Economy Class,01-05-2018,2,2,1,1,4,3,no
British Airways,2,11-05-2018,Solo Leisure,Economy Class,01-05-2018,1,1,1,2,1,1,no
British Airways,7,11-05-2018,Business,Business Class,01-05-2018,4,3,4,1,4,4,yes
British Airways,9,09-05-2018,Solo Leisure,Economy Class,01-04-2018,5,5,5,4,2,5,yes
British Airways,8,08-05-2018,Solo Leisure,Economy Class,01-05-2018,4,4,3,3,4,3,yes
British Airways,5,07-05-2018,Couple Leisure,Economy Class,01-04-2018,4,4,2,4,4,3,no
British Airways,5,03-05-2018,Couple Leisure,Business Class,01-04-2018,2,5,3,3,4,4,no
British Airways,8,03-05-2018,Solo Leisure,Business Class,01-04-2018,4,5,4,5,5,5,yes
British Airways,3,02-05-2018,Solo Leisure,Premium Economy,01-05-2018,3,2,2,4,1,2,no
British Airways,7,30-04-2018,Family Leisure,Business Class,01-04-2018,4,3,3,4,4,3,yes
British Airways,2,29-04-2018,Solo Leisure,Premium Economy,01-04-2018,1,1,1,2,4,2,no
British Airways,3,26-04-2018,Business,Business Class,01-03-2018,2,5,4,3,2,2,no
British Airways,2,26-04-2018,Couple Leisure,Economy Class,01-04-2018,3,3,1,1,2,1,no
British Airways,8,24-04-2018,Family Leisure,Business Class,01-04-2018,4,4,4,5,5,4,yes
British Airways,1,22-04-2018,Couple Leisure,Business Class,01-04-2018,1,1,1,1,1,1,no
British Airways,9,16-04-2018,Solo Leisure,Economy Class,01-03-2018,4,4,4,4,4,4,yes
British Airways,4,15-04-2018,Couple Leisure,Economy Class,01-12-2017,2,2,1,2,3,2,no
British Airways,4,15-04-2018,Solo Leisure,Economy Class,01-04-2018,3,3,3,2,3,2,no
British Airways,2,14-04-2018,Business,Economy Class,01-04-2018,3,3,1,1,2,1,no
British Airways,1,13-04-2018,Family Leisure,Premium Economy,01-04-2018,1,1,2,3,1,1,no
British Airways,1,13-04-2018,Business,Economy Class,01-04-2018,2,1,1,1,1,1,no
British Airways,5,12-04-2018,Family Leisure,Premium Economy,01-04-2018,2,1,2,3,2,2,no
British Airways,1,12-04-2018,Couple Leisure,Premium Economy,01-02-2018,2,2,2,2,1,1,no
British Airways,3,08-04-2018,Couple Leisure,Business Class,01-04-2018,3,2,2,2,3,2,no
British Airways,4,08-04-2018,Family Leisure,Economy Class,01-04-2018,1,5,2,2,1,3,no
British Airways,10,05-04-2018,Family Leisure,Premium Economy,01-04-2018,4,5,5,5,5,5,yes
British Airways,2,04-04-2018,Couple Leisure,Business Class,01-03-2018,2,2,2,3,3,1,no
British Airways,6,03-04-2018,Couple Leisure,Business Class,01-03-2018,2,3,3,2,3,3,no
British Airways,7,03-04-2018,Family Leisure,Business Class,01-03-2018,4,5,4,3,4,4,yes
British Airways,2,03-04-2018,Couple Leisure,Economy Class,01-03-2018,2,4,1,2,2,3,no
British Airways,10,03-04-2018,Solo Leisure,Economy Class,01-03-2018,4,5,5,5,5,5,yes
British Airways,7,01-04-2018,Solo Leisure,First Class,01-03-2018,5,4,4,3,4,4,yes
British Airways,1,01-04-2018,Family Leisure,Economy Class,01-03-2018,2,2,2,1,2,1,no
British Airways,2,28-03-2018,Solo Leisure,Economy Class,01-03-2018,3,3,2,2,3,1,no
British Airways,7,24-03-2018,Couple Leisure,Business Class,01-03-2018,3,4,4,3,4,4,yes
British Airways,3,20-03-2018,Solo Leisure,Economy Class,01-03-2018,3,3,1,2,4,1,no
British Airways,7,19-03-2018,Couple Leisure,Business Class,01-03-2018,3,4,4,4,3,4,yes
British Airways,5,19-03-2018,Couple Leisure,Business Class,01-03-2018,3,2,3,4,3,3,yes
British Airways,1,19-03-2018,Couple Leisure,Economy Class,01-03-2018,1,2,1,2,1,2,no
British Airways,3,14-03-2018,Solo Leisure,Economy Class,01-02-2018,2,1,1,3,1,3,no
British Airways,3,13-03-2018,Business,First Class,01-10-2017,4,1,1,1,2,1,no
British Airways,3,13-03-2018,Business,Economy Class,01-03-2018,2,3,3,1,3,2,no
British Airways,1,05-03-2018,Business,Premium Economy,01-03-2018,1,1,1,1,1,1,no
British Airways,6,02-03-2018,Solo Leisure,Economy Class,01-02-2018,3,4,3,2,4,4,yes
British Airways,1,01-03-2018,Business,Business Class,01-02-2018,3,1,1,3,3,1,no
British Airways,8,27-02-2018,Solo Leisure,Premium Economy,01-02-2018,5,5,3,5,5,5,yes
British Airways,1,27-02-2018,Couple Leisure,First Class,01-07-2017,1,5,1,1,1,1,no
British Airways,1,22-02-2018,Business,Business Class,01-02-2018,1,1,1,1,3,1,no
British Airways,7,22-02-2018,Solo Leisure,Economy Class,01-02-2018,3,4,2,2,4,5,yes
British Airways,4,21-02-2018,Couple Leisure,Premium Economy,01-02-2018,2,3,2,2,3,2,no
British Airways,7,20-02-2018,Solo Leisure,Economy Class,01-12-2017,4,5,4,4,3,5,yes
British Airways,2,18-02-2018,Couple Leisure,Business Class,01-02-2018,2,3,2,1,3,2,no
British Airways,3,17-02-2018,Solo Leisure,Economy Class,01-02-2018,1,1,1,1,2,2,no
British Airways,3,17-02-2018,Business,Business Class,01-01-2018,1,4,2,1,2,1,no
British Airways,6,15-02-2018,Couple Leisure,Economy Class,01-02-2018,4,3,4,3,4,3,no
British Airways,1,14-02-2018,Couple Leisure,Economy Class,01-02-2018,2,1,1,3,1,2,no
British Airways,2,10-02-2018,Solo Leisure,Economy Class,01-02-2018,3,5,1,3,4,3,no
British Airways,10,09-02-2018,Solo Leisure,Economy Class,01-01-2018,5,5,3,5,5,4,yes
British Airways,2,05-02-2018,Couple Leisure,Business Class,01-01-2018,2,2,2,2,2,1,no
British Airways,1,05-02-2018,Solo Leisure,Premium Economy,01-02-2018,2,1,1,1,2,1,no
British Airways,8,05-02-2018,Couple Leisure,Economy Class,01-01-2018,3,4,4,5,4,5,yes
British Airways,4,03-02-2018,Couple Leisure,Economy Class,01-02-2018,4,4,1,4,1,2,no
British Airways,1,24-01-2018,Business,Business Class,01-01-2018,1,2,2,2,1,1,no
British Airways,5,22-01-2018,Solo Leisure,Business Class,01-01-2018,3,3,3,2,2,3,no
British Airways,1,20-01-2018,Solo Leisure,Economy Class,01-01-2018,1,1,3,1,1,1,no
British Airways,2,17-01-2018,Solo Leisure,Economy Class,01-12-2017,2,4,1,1,1,1,no
British Airways,1,17-01-2018,Solo Leisure,Business Class,01-12-2017,1,1,1,2,2,1,no
British Airways,8,17-01-2018,Couple Leisure,Business Class,01-01-2018,5,5,5,2,5,5,yes
British Airways,10,17-01-2018,Solo Leisure,Business Class,01-12-2017,5,5,5,5,5,5,yes
British Airways,9,16-01-2018,Solo Leisure,Business Class,01-01-2018,4,5,5,4,3,4,yes
British Airways,1,12-01-2018,Family Leisure,Economy Class,01-11-2017,1,1,2,1,2,1,no
British Airways,8,09-01-2018,Solo Leisure,Economy Class,01-01-2018,3,4,4,2,4,4,yes
British Airways,10,08-01-2018,Solo Leisure,First Class,01-01-2018,5,5,5,5,4,5,yes
British Airways,9,08-01-2018,Couple Leisure,First Class,01-01-2018,4,4,4,3,3,4,no
British Airways,1,08-01-2018,Solo Leisure,Economy Class,01-01-2018,1,2,1,2,1,1,no
British Airways,1,05-01-2018,Solo Leisure,Economy Class,01-01-2018,1,1,1,1,1,1,no
British Airways,8,05-01-2018,Solo Leisure,Economy Class,01-12-2017,5,5,4,4,4,4,yes
British Airways,3,01-01-2018,Solo Leisure,Premium Economy,01-12-2017,1,3,4,1,2,1,no
British Airways,1,26-12-2017,Couple Leisure,Economy Class,01-11-2017,1,1,1,2,3,2,no
British Airways,7,23-12-2017,Family Leisure,Economy Class,01-12-2017,4,4,4,3,3,3,yes
British Airways,3,22-12-2017,Family Leisure,Business Class,01-07-2017,2,4,2,2,3,3,no
British Airways,7,22-12-2017,Solo Leisure,Premium Economy,01-12-2017,4,4,4,4,5,3,yes
British Airways,1,19-12-2017,Solo Leisure,Economy Class,01-12-2017,2,4,2,3,1,1,no
British Airways,1,17-12-2017,Family Leisure,First Class,01-12-2017,3,3,1,3,1,1,no
British Airways,1,17-12-2017,Couple Leisure,Economy Class,01-12-2017,1,1,1,2,1,1,no
British Airways,3,15-12-2017,Solo Leisure,Economy Class,01-12-2017,2,1,2,1,4,2,no
British Airways,1,13-12-2017,Solo Leisure,Economy Class,01-12-2017,1,1,1,1,1,1,no
British Airways,1,13-12-2017,Solo Leisure,Economy Class,01-12-2017,2,1,1,1,2,1,no
British Airways,1,10-12-2017,Family Leisure,Economy Class,01-10-2017,1,1,1,1,1,1,no
British Airways,1,10-12-2017,Family Leisure,Economy Class,01-10-2017,1,1,1,1,1,1,no
British Airways,9,09-12-2017,Solo Leisure,Business Class,01-11-2017,5,5,4,4,4,5,yes
British Airways,8,05-12-2017,Solo Leisure,Premium Economy,01-11-2017,4,4,4,3,4,4,yes
British Airways,8,04-12-2017,Solo Leisure,Premium Economy,01-11-2017,4,4,3,3,4,4,yes
British Airways,3,03-12-2017,Business,Economy Class,01-12-2017,2,2,3,2,1,2,no
British Airways,2,02-12-2017,Solo Leisure,First Class,01-11-2017,2,2,1,1,4,2,no
British Airways,2,01-12-2017,Family Leisure,First Class,01-11-2017,3,4,2,2,3,1,no
British Airways,3,01-12-2017,Family Leisure,First Class,01-11-2017,3,2,2,2,2,2,no
British Airways,3,01-12-2017,Business,Business Class,01-11-2017,2,3,2,4,4,2,no
British Airways,2,30-11-2017,Solo Leisure,Economy Class,01-11-2017,1,1,3,3,1,1,no
British Airways,9,30-11-2017,Couple Leisure,Business Class,01-11-2017,4,5,5,5,4,4,yes
British Airways,1,30-11-2017,Business,Economy Class,01-09-2017,1,1,1,1,1,1,no
British Airways,2,30-11-2017,Couple Leisure,Business Class,01-08-2017,4,5,4,4,3,3,no
British Airways,4,25-11-2017,Couple Leisure,Business Class,01-10-2017,2,3,2,1,2,3,no
British Airways,3,24-11-2017,Couple Leisure,Economy Class,01-11-2017,3,1,1,2,3,2,no
British Airways,3,24-11-2017,Couple Leisure,Economy Class,01-11-2017,1,5,1,1,3,3,no
British Airways,1,23-11-2017,Business,Business Class,01-11-2017,1,1,1,1,1,1,no
British Airways,9,23-11-2017,Couple Leisure,First Class,01-11-2017,4,5,5,3,4,4,yes
British Airways,5,21-11-2017,Business,Premium Economy,01-09-2017,2,4,3,1,5,3,no
British Airways,7,20-11-2017,Solo Leisure,First Class,01-11-2017,5,4,5,4,2,5,yes
British Airways,7,20-11-2017,Solo Leisure,Business Class,01-11-2017,5,4,4,1,4,5,yes
British Airways,6,19-11-2017,Family Leisure,Economy Class,01-11-2017,4,3,2,4,3,4,yes
British Airways,2,19-11-2017,Couple Leisure,Economy Class,01-10-2017,1,1,2,4,4,2,no
British Airways,1,18-11-2017,Couple Leisure,Economy Class,01-11-2017,1,2,1,1,1,1,no
British Airways,8,17-11-2017,Couple Leisure,Business Class,01-11-2017,4,4,4,3,4,4,yes
British Airways,3,17-11-2017,Solo Leisure,Economy Class,01-11-2017,4,1,3,1,5,3,no
British Airways,3,17-11-2017,Solo Leisure,Premium Economy,01-10-2017,1,1,1,3,3,1,no
British Airways,6,17-11-2017,Solo Leisure,Business Class,01-01-2017,3,4,2,3,2,3,no
British Airways,6,16-11-2017,Solo Leisure,Business Class,01-12-2016,3,3,3,3,4,3,no
British Airways,2,16-11-2017,Business,Economy Class,01-11-2017,1,1,1,1,3,3,no
British Airways,5,15-11-2017,Solo Leisure,Business Class,01-11-2017,2,3,3,1,1,3,no
British Airways,8,14-11-2017,Family Leisure,Business Class,01-10-2017,4,5,2,4,4,4,yes
British Airways,2,13-11-2017,Business,Economy Class,01-08-2017,3,4,2,3,2,1,no
British Airways,3,11-11-2017,Business,Business Class,01-11-2017,2,3,2,3,3,1,no
British Airways,1,10-11-2017,Couple Leisure,Business Class,01-10-2017,1,3,3,1,1,1,no
British Airways,1,08-11-2017,Business,Economy Class,01-11-2017,1,1,1,1,1,1,no
British Airways,1,07-11-2017,Couple Leisure,Economy Class,01-11-2017,1,1,1,4,1,1,no
British Airways,1,06-11-2017,Solo Leisure,Economy Class,01-11-2017,1,1,1,1,2,1,no
British Airways,2,04-11-2017,Business,Business Class,01-10-2017,1,3,1,2,2,1,no
British Airways,2,02-11-2017,Solo Leisure,Premium Economy,01-09-2017,1,1,1,1,1,1,no
British Airways,3,02-11-2017,Solo Leisure,Economy Class,01-10-2017,1,2,1,1,2,3,no
British Airways,3,01-11-2017,Business,Business Class,01-10-2017,2,2,1,1,1,2,no
British Airways,5,01-11-2017,Business,First Class,01-10-2017,3,4,3,4,3,2,no
British Airways,8,30-10-2017,Solo Leisure,Economy Class,01-07-2017,4,4,4,4,4,4,yes
British Airways,1,28-10-2017,Couple Leisure,Business Class,01-10-2017,1,4,2,2,1,1,no
British Airways,7,26-10-2017,Solo Leisure,Business Class,01-10-2017,4,4,3,2,4,4,yes
British Airways,2,23-10-2017,Business,Economy Class,01-10-2017,2,2,1,1,2,1,no
British Airways,7,23-10-2017,Couple Leisure,Economy Class,01-10-2017,3,3,1,1,4,4,yes
British Airways,1,21-10-2017,Business,First Class,01-09-2017,1,1,1,1,1,1,no
British Airways,2,20-10-2017,Solo Leisure,Economy Class,01-10-2017,4,1,2,1,5,2,no
British Airways,2,20-10-2017,Business,Economy Class,01-10-2017,2,1,1,1,1,2,no
British Airways,3,19-10-2017,Solo Leisure,Economy Class,01-10-2017,2,2,1,1,2,2,no
British Airways,2,17-10-2017,Solo Leisure,Premium Economy,01-08-2017,5,3,4,3,1,1,no
British Airways,3,13-10-2017,Business,Economy Class,01-10-2017,3,3,1,1,3,2,no
British Airways,4,11-10-2017,Solo Leisure,Economy Class,01-09-2017,1,2,2,3,3,2,no
British Airways,2,11-10-2017,Couple Leisure,Economy Class,01-09-2017,1,2,2,3,3,1,no
British Airways,5,09-10-2017,Couple Leisure,Economy Class,01-10-2017,3,3,2,1,4,3,yes
British Airways,10,08-10-2017,Family Leisure,Economy Class,01-09-2017,5,5,4,1,5,5,yes
British Airways,6,07-10-2017,Business,Business Class,01-10-2017,2,3,1,4,4,3,no
British Airways,7,01-10-2017,Business,Premium Economy,01-09-2017,1,3,1,3,4,4,yes
British Airways,1,29-09-2017,Business,Business Class,01-09-2017,1,1,1,1,1,1,no
British Airways,3,27-09-2017,Business,Business Class,01-09-2017,2,3,1,1,1,2,no
British Airways,9,26-09-2017,Business,Economy Class,01-09-2017,5,5,5,5,4,4,yes
British Airways,1,26-09-2017,Business,First Class,01-08-2017,1,1,1,1,1,1,no
British Airways,9,22-09-2017,Couple Leisure,Economy Class,01-09-2017,2,5,5,3,4,5,yes
British Airways,3,18-09-2017,Business,Economy Class,01-09-2017,2,1,1,1,3,3,no
British Airways,3,17-09-2017,Business,Economy Class,01-09-2017,1,2,2,2,3,2,no
British Airways,2,17-09-2017,Business,Economy Class,01-09-2017,2,4,1,2,3,1,no
British Airways,6,17-09-2017,Solo Leisure,Premium Economy,01-09-2017,3,5,3,3,2,3,no
British Airways,1,16-09-2017,Family Leisure,Economy Class,01-09-2017,1,1,1,1,3,1,no
British Airways,4,16-09-2017,Couple Leisure,Business Class,01-09-2017,1,3,1,3,3,2,no
British Airways,3,12-09-2017,Business,Business Class,01-09-2017,3,1,1,1,3,1,no
British Airways,8,09-09-2017,Family Leisure,Business Class,01-09-2017,4,5,4,2,2,5,yes
British Airways,9,09-09-2017,Family Leisure,Business Class,01-08-2017,4,5,4,2,5,5,yes
British Airways,8,06-09-2017,Family Leisure,Economy Class,01-08-2017,3,5,3,4,4,3,yes
British Airways,6,06-09-2017,Business,Economy Class,01-08-2017,2,4,2,4,5,4,yes
British Airways,1,06-09-2017,Solo Leisure,Business Class,01-09-2017,4,1,1,2,4,1,no
British Airways,5,31-08-2017,Business,Economy Class,01-08-2017,2,4,2,1,3,2,no
British Airways,7,31-08-2017,Couple Leisure,Economy Class,01-08-2017,4,4,2,1,4,4,no
British Airways,8,31-08-2017,Business,Business Class,01-08-2017,3,5,4,1,4,4,yes
British Airways,9,28-08-2017,Solo Leisure,Economy Class,01-08-2017,4,5,4,3,5,5,yes
British Airways,3,27-08-2017,Couple Leisure,Economy Class,01-08-2017,3,3,1,3,2,2,no
British Airways,1,26-08-2017,Couple Leisure,Economy Class,01-08-2017,1,1,1,1,1,1,no
British Airways,3,22-08-2017,Business,First Class,01-08-2017,2,4,2,2,3,2,no
British Airways,2,21-08-2017,Business,Business Class,01-08-2017,3,1,1,1,2,1,no
British Airways,2,20-08-2017,Solo Leisure,Economy Class,01-08-2017,2,1,1,1,5,2,no
British Airways,1,16-08-2017,Family Leisure,Business Class,01-07-2017,1,4,1,2,2,1,no
British Airways,9,16-08-2017,Solo Leisure,Premium Economy,01-08-2017,5,5,5,5,4,4,yes
British Airways,3,15-08-2017,Solo Leisure,Business Class,01-08-2017,2,2,1,3,3,2,no
British Airways,3,13-08-2017,Business,Economy Class,01-08-2017,2,3,1,1,3,1,no
British Airways,3,12-08-2017,Family Leisure,Business Class,01-08-2017,1,2,1,1,3,1,no
British Airways,2,11-08-2017,Solo Leisure,Economy Class,01-08-2017,3,4,4,3,1,1,no
British Airways,1,03-08-2017,Solo Leisure,Economy Class,01-08-2017,1,1,1,1,2,2,no
British Airways,3,03-08-2017,Solo Leisure,Economy Class,01-08-2017,3,1,1,2,4,2,no
British Airways,1,31-07-2017,Business,Business Class,01-07-2017,1,2,1,1,1,1,no
British Airways,3,31-07-2017,Family Leisure,Economy Class,01-07-2017,4,3,2,3,1,3,no
British Airways,2,31-07-2017,Solo Leisure,Business Class,01-07-2017,1,2,2,2,2,1,no
British Airways,1,28-07-2017,Business,Economy Class,01-07-2017,1,1,1,1,1,1,no
British Airways,1,27-07-2017,Solo Leisure,Economy Class,01-05-2017,1,3,1,1,1,1,no
British Airways,1,27-07-2017,Business,Economy Class,01-07-2017,2,2,1,2,2,1,no
British Airways,10,27-07-2017,Family Leisure,Economy Class,01-07-2017,5,5,5,5,4,4,yes
British Airways,1,24-07-2017,Couple Leisure,Economy Class,01-07-2017,2,1,1,3,2,1,no
British Airways,5,23-07-2017,Solo Leisure,Economy Class,01-07-2017,2,3,1,1,3,4,no
British Airways,1,21-07-2017,Business,Business Class,01-07-2017,1,3,1,1,1,1,no
British Airways,7,19-07-2017,Family Leisure,Economy Class,01-07-2017,4,4,4,4,4,4,yes
British Airways,4,17-07-2017,Business,Business Class,01-07-2017,4,2,2,1,1,2,no
British Airways,5,16-07-2017,Family Leisure,Business Class,01-07-2017,3,3,3,3,3,3,yes
British Airways,1,16-07-2017,Business,Business Class,01-07-2017,1,1,1,1,2,1,no
British Airways,5,16-07-2017,Business,Economy Class,01-07-2017,3,2,1,1,3,3,yes
British Airways,3,12-07-2017,Couple Leisure,Economy Class,01-02-2017,1,2,2,3,1,2,no
British Airways,9,12-07-2017,Solo Leisure,Economy Class,01-04-2017,4,5,5,4,4,5,yes
British Airways,1,10-07-2017,Business,Business Class,01-06-2017,1,4,1,2,3,1,no
British Airways,3,10-07-2017,Solo Leisure,Economy Class,01-06-2017,2,2,1,1,3,2,no
British Airways,8,09-07-2017,Solo Leisure,Economy Class,01-07-2017,4,5,5,4,5,5,yes
British Airways,4,08-07-2017,Couple Leisure,Economy Class,01-06-2017,1,3,1,4,3,3,no
British Airways,5,07-07-2017,Couple Leisure,Premium Economy,01-07-2017,1,1,2,2,2,2,no
British Airways,6,06-07-2017,Family Leisure,Business Class,01-07-2017,3,3,3,2,4,3,yes
British Airways,2,06-07-2017,Family Leisure,Economy Class,01-06-2017,2,1,1,1,4,3,no
British Airways,2,05-07-2017,Business,Premium Economy,01-06-2017,2,2,2,2,3,2,no
British Airways,1,05-07-2017,Couple Leisure,Economy Class,01-07-2017,3,2,1,1,1,1,no
British Airways,2,04-07-2017,Business,Business Class,01-07-2017,1,1,1,1,2,1,no
British Airways,1,01-07-2017,Couple Leisure,Economy Class,01-06-2017,2,1,1,2,2,1,no
British Airways,1,30-06-2017,Business,Business Class,01-06-2017,1,2,1,1,1,1,no
British Airways,3,27-06-2017,Couple Leisure,Business Class,01-11-2016,2,2,3,4,2,2,no
British Airways,2,27-06-2017,Business,Business Class,01-06-2017,1,2,1,1,2,2,no
British Airways,8,24-06-2017,Couple Leisure,Premium Economy,01-06-2017,4,4,4,4,4,4,yes
British Airways,4,23-06-2017,Business,Premium Economy,01-06-2017,1,3,3,1,1,3,no
British Airways,1,22-06-2017,Solo Leisure,Premium Economy,01-06-2017,1,2,1,2,1,1,no
British Airways,1,21-06-2017,Business,Economy Class,01-05-2017,1,1,1,1,1,1,no
British Airways,3,20-06-2017,Solo Leisure,Premium Economy,01-06-2017,3,2,2,4,4,1,no
British Airways,2,20-06-2017,Business,Business Class,01-06-2017,1,1,1,2,1,1,no
